Site,Profile ID,Date,Chainage,Elevation,Flag
NARRA,PF8,2012-01-11,33,2.79,GPS
NARRA,PF8,2012-01-11,34,2.73,GPS
NARRA,PF8,2012-01-11,35,2.74,GPS
NARRA,PF8,2012-01-11,36,2.76,GPS
NARRA,PF8,2012-01-11,37,2.76,GPS
NARRA,PF8,2012-01-11,38,2.76,GPS
NARRA,PF8,2012-01-11,39,2.75,GPS
NARRA,PF8,2012-01-11,40,2.73,GPS
NARRA,PF8,2012-01-11,41,2.66,GPS
NARRA,PF8,2012-01-11,42,2.62,GPS
NARRA,PF8,2012-01-11,43,2.58,GPS
NARRA,PF8,2012-01-11,44,2.5,GPS
NARRA,PF8,2012-01-11,45,2.39,GPS
NARRA,PF8,2012-01-11,46,2.3,GPS
NARRA,PF8,2012-01-11,47,2.2,GPS
NARRA,PF8,2012-01-11,48,2.1,GPS
NARRA,PF8,2012-01-11,49,2.04,GPS
NARRA,PF8,2012-01-11,50,1.99,GPS
NARRA,PF8,2012-01-11,51,1.93,GPS
NARRA,PF8,2012-01-11,52,1.89,GPS
NARRA,PF8,2012-01-11,53,1.85,GPS
NARRA,PF8,2012-01-11,54,1.8,GPS
NARRA,PF8,2012-01-11,55,1.74,GPS
NARRA,PF8,2012-01-11,56,1.66,GPS
NARRA,PF8,2012-01-11,57,1.57,GPS
NARRA,PF8,2012-01-11,58,1.49,GPS
NARRA,PF8,2012-01-11,59,1.41,GPS
NARRA,PF8,2012-01-11,60,1.32,GPS
NARRA,PF8,2012-01-11,61,1.2,GPS
NARRA,PF8,2012-01-11,62,1.07,GPS
NARRA,PF8,2012-01-11,63,0.93,GPS
NARRA,PF8,2012-01-11,64,0.79,GPS
NARRA,PF8,2012-01-11,65,0.71,GPS
NARRA,PF8,2012-01-11,66,0.57,GPS
NARRA,PF8,2012-01-11,67,0.44,GPS
NARRA,PF8,2012-01-11,68,0.31,GPS
NARRA,PF8,2012-01-11,69,0.19,GPS
NARRA,PF8,2012-01-11,70,0.06,GPS
NARRA,PF8,2012-01-11,71,-0.03,GPS
NARRA,PF8,2012-01-11,72,-0.12,GPS
NARRA,PF8,2012-01-11,73,-0.21,GPS
NARRA,PF8,2012-01-11,74,-0.29,GPS
NARRA,PF8,2012-01-11,75,-0.36,GPS
NARRA,PF8,2012-01-11,76,-0.43,GPS
NARRA,PF8,2012-01-11,77,-0.48,GPS
NARRA,PF8,2012-01-11,78,-0.52,GPS
NARRA,PF8,2012-01-11,79,-0.54,GPS
NARRA,PF8,2012-01-11,80,-0.54,GPS
NARRA,PF8,2012-01-11,81,-0.53,GPS
NARRA,PF8,2012-01-11,82,-0.53,GPS
NARRA,PF8,2012-01-11,83,-0.54,GPS
NARRA,PF8,2012-01-11,84,-0.56,GPS
NARRA,PF8,2012-01-11,85,-0.56,GPS
NARRA,PF8,2012-01-11,86,-0.56,GPS
NARRA,PF8,2012-01-11,87,-0.56,GPS
NARRA,PF8,2012-01-11,88,-0.56,GPS
NARRA,PF8,2012-01-11,89,-0.56,GPS
NARRA,PF8,2012-01-11,90,-0.57,GPS
NARRA,PF8,2012-01-11,91,-0.59,GPS
NARRA,PF8,2012-01-11,92,-0.6,GPS
NARRA,PF8,2012-01-11,93,-0.59,GPS
NARRA,PF8,2012-01-11,94,-0.6,GPS
NARRA,PF8,2012-01-11,95,-0.63,GPS
NARRA,PF8,2012-01-11,96,-0.66,GPS
NARRA,PF8,2012-01-11,97,-0.67,GPS
NARRA,PF8,2012-01-11,98,-0.7,GPS
NARRA,PF1,2012-01-11,0,9.12,DUNEFILL
NARRA,PF1,2012-01-11,1,9.12,DUNEFILL
NARRA,PF1,2012-01-11,2,8.91,DUNEFILL
NARRA,PF1,2012-01-11,3,8.93,DUNEFILL
NARRA,PF1,2012-01-11,4,8.9,DUNEFILL
NARRA,PF1,2012-01-11,5,8.88,DUNEFILL
NARRA,PF1,2012-01-11,6,8.86,DUNEFILL
NARRA,PF1,2012-01-11,7,8.84,DUNEFILL
NARRA,PF1,2012-01-11,8,8.8,DUNEFILL
NARRA,PF1,2012-01-11,9,8.8,DUNEFILL
NARRA,PF1,2012-01-11,10,8.83,DUNEFILL
NARRA,PF1,2012-01-11,11,8.85,DUNEFILL
NARRA,PF1,2012-01-11,12,8.83,DUNEFILL
NARRA,PF1,2012-01-11,13,8.85,DUNEFILL
NARRA,PF1,2012-01-11,14,8.89,DUNEFILL
NARRA,PF1,2012-01-11,15,8.92,DUNEFILL
NARRA,PF1,2012-01-11,16,8.88,DUNEFILL
NARRA,PF1,2012-01-11,17,8.7,DUNEFILL
NARRA,PF1,2012-01-11,18,8.67,DUNEFILL
NARRA,PF1,2012-01-11,19,8.62,DUNEFILL
NARRA,PF1,2012-01-11,20,8.54,DUNEFILL
NARRA,PF1,2012-01-11,21,8.49,DUNEFILL
NARRA,PF1,2012-01-11,22,8.44,DUNEFILL
NARRA,PF1,2012-01-11,23,8.37,DUNEFILL
NARRA,PF1,2012-01-11,24,8.28,DUNEFILL
NARRA,PF1,2012-01-11,25,8.18,DUNEFILL
NARRA,PF1,2012-01-11,26,8.07,DUNEFILL
NARRA,PF1,2012-01-11,27,7.94,DUNEFILL
NARRA,PF1,2012-01-11,28,7.82,DUNEFILL
NARRA,PF1,2012-01-11,29,7.73,DUNEFILL
NARRA,PF1,2012-01-11,30,7.63,DUNEFILL
NARRA,PF1,2012-01-11,31,7.53,DUNEFILL
NARRA,PF1,2012-01-11,32,7.41,DUNEFILL
NARRA,PF1,2012-01-11,33,7.28,DUNEFILL
NARRA,PF1,2012-01-11,34,7.16,DUNEFILL
NARRA,PF1,2012-01-11,35,7.03,DUNEFILL
NARRA,PF1,2012-01-11,36,6.85,DUNEFILL
NARRA,PF1,2012-01-11,37,6.67,DUNEFILL
NARRA,PF1,2012-01-11,38,6.46,DUNEFILL
NARRA,PF1,2012-01-11,39,6.26,DUNEFILL
NARRA,PF1,2012-01-11,40,6.1,DUNEFILL
NARRA,PF1,2012-01-11,41,5.93,DUNEFILL
NARRA,PF1,2012-01-11,42,5.74,DUNEFILL
NARRA,PF1,2012-01-11,43,5.05,DUNEFILL
NARRA,PF1,2012-01-11,44,4.99,GPS
NARRA,PF1,2012-01-11,45,4.74,GPS
NARRA,PF1,2012-01-11,46,4.51,GPS
NARRA,PF1,2012-01-11,47,4.33,GPS
NARRA,PF1,2012-01-11,48,4.17,GPS
NARRA,PF1,2012-01-11,49,4,GPS
NARRA,PF1,2012-01-11,50,3.82,GPS
NARRA,PF1,2012-01-11,51,3.62,GPS
NARRA,PF1,2012-01-11,52,3.47,GPS
NARRA,PF1,2012-01-11,53,3.35,GPS
NARRA,PF1,2012-01-11,54,3.22,GPS
NARRA,PF1,2012-01-11,55,3.12,GPS
NARRA,PF1,2012-01-11,56,3.02,GPS
NARRA,PF1,2012-01-11,57,2.94,GPS
NARRA,PF1,2012-01-11,58,2.87,GPS
NARRA,PF1,2012-01-11,59,2.81,GPS
NARRA,PF1,2012-01-11,60,2.76,GPS
NARRA,PF1,2012-01-11,61,2.76,GPS
NARRA,PF1,2012-01-11,62,2.75,GPS
NARRA,PF1,2012-01-11,63,2.71,GPS
NARRA,PF1,2012-01-11,64,2.68,GPS
NARRA,PF1,2012-01-11,65,2.67,GPS
NARRA,PF1,2012-01-11,66,2.68,GPS
NARRA,PF1,2012-01-11,67,2.67,GPS
NARRA,PF1,2012-01-11,68,2.64,GPS
NARRA,PF1,2012-01-11,69,2.63,GPS
NARRA,PF1,2012-01-11,70,2.61,GPS
NARRA,PF1,2012-01-11,71,2.62,GPS
NARRA,PF1,2012-01-11,72,2.62,GPS
NARRA,PF1,2012-01-11,73,2.58,GPS
NARRA,PF1,2012-01-11,74,2.55,GPS
NARRA,PF1,2012-01-11,75,2.51,GPS
NARRA,PF1,2012-01-11,76,2.39,GPS
NARRA,PF1,2012-01-11,77,2.33,GPS
NARRA,PF1,2012-01-11,78,2.27,GPS
NARRA,PF1,2012-01-11,79,2.21,GPS
NARRA,PF1,2012-01-11,80,2.17,GPS
NARRA,PF1,2012-01-11,81,2.16,GPS
NARRA,PF1,2012-01-11,82,2.11,GPS
NARRA,PF1,2012-01-11,83,2.07,GPS
NARRA,PF1,2012-01-11,84,1.98,GPS
NARRA,PF1,2012-01-11,85,1.93,GPS
NARRA,PF1,2012-01-11,86,1.81,GPS
NARRA,PF1,2012-01-11,87,1.74,GPS
NARRA,PF1,2012-01-11,88,1.66,GPS
NARRA,PF1,2012-01-11,89,1.53,GPS
NARRA,PF1,2012-01-11,90,1.41,GPS
NARRA,PF1,2012-01-11,91,1.25,GPS
NARRA,PF1,2012-01-11,92,1.07,GPS
NARRA,PF1,2012-01-11,93,0.89,GPS
NARRA,PF1,2012-01-11,94,0.74,GPS
NARRA,PF1,2012-01-11,95,0.54,GPS
NARRA,PF1,2012-01-11,96,0.39,GPS
NARRA,PF1,2012-01-11,97,0.23,GPS
NARRA,PF1,2012-01-11,98,0.09,GPS
NARRA,PF1,2012-01-11,99,-0.06,GPS
NARRA,PF1,2012-01-11,100,-0.18,GPS
NARRA,PF1,2012-01-11,101,-0.29,GPS
NARRA,PF1,2012-01-11,102,-0.42,GPS
NARRA,PF1,2012-01-11,103,-0.57,GPS
NARRA,PF6,2012-01-11,0,6.55,DUNEFILL
NARRA,PF6,2012-01-11,1,6.48,DUNEFILL
NARRA,PF6,2012-01-11,2,6.42,DUNEFILL
NARRA,PF6,2012-01-11,3,6.35,DUNEFILL
NARRA,PF6,2012-01-11,4,5.86,DUNEFILL
NARRA,PF6,2012-01-11,5,6.28,GPS
NARRA,PF6,2012-01-11,6,6.12,GPS
NARRA,PF6,2012-01-11,7,5.97,GPS
NARRA,PF6,2012-01-11,8,5.85,GPS
NARRA,PF6,2012-01-11,9,5.66,GPS
NARRA,PF6,2012-01-11,10,5.42,GPS
NARRA,PF6,2012-01-11,11,5.19,GPS
NARRA,PF6,2012-01-11,12,5.01,GPS
NARRA,PF6,2012-01-11,13,4.9,GPS
NARRA,PF6,2012-01-11,14,4.8,GPS
NARRA,PF6,2012-01-11,15,4.71,GPS
NARRA,PF6,2012-01-11,16,4.6,GPS
NARRA,PF6,2012-01-11,17,4.43,GPS
NARRA,PF6,2012-01-11,18,4.3,GPS
NARRA,PF6,2012-01-11,19,4.21,GPS
NARRA,PF6,2012-01-11,20,4.11,GPS
NARRA,PF6,2012-01-11,21,4.01,GPS
NARRA,PF6,2012-01-11,22,3.94,GPS
NARRA,PF6,2012-01-11,23,3.89,GPS
NARRA,PF6,2012-01-11,24,3.79,GPS
NARRA,PF6,2012-01-11,25,3.71,GPS
NARRA,PF6,2012-01-11,26,3.61,GPS
NARRA,PF6,2012-01-11,27,3.51,GPS
NARRA,PF6,2012-01-11,28,3.39,GPS
NARRA,PF6,2012-01-11,29,3.1,GPS
NARRA,PF6,2012-01-11,30,2.88,GPS
NARRA,PF6,2012-01-11,31,2.72,GPS
NARRA,PF6,2012-01-11,32,2.61,GPS
NARRA,PF6,2012-01-11,33,2.48,GPS
NARRA,PF6,2012-01-11,34,2.34,GPS
NARRA,PF6,2012-01-11,35,2.23,GPS
NARRA,PF6,2012-01-11,36,2.12,GPS
NARRA,PF6,2012-01-11,37,1.98,GPS
NARRA,PF6,2012-01-11,38,1.82,GPS
NARRA,PF6,2012-01-11,39,1.66,GPS
NARRA,PF6,2012-01-11,40,1.5,GPS
NARRA,PF6,2012-01-11,41,1.36,GPS
NARRA,PF6,2012-01-11,42,1.19,GPS
NARRA,PF6,2012-01-11,43,1.02,GPS
NARRA,PF6,2012-01-11,44,0.83,GPS
NARRA,PF6,2012-01-11,45,0.64,GPS
NARRA,PF6,2012-01-11,46,0.47,GPS
NARRA,PF6,2012-01-11,47,0.31,GPS
NARRA,PF6,2012-01-11,48,0.16,GPS
NARRA,PF6,2012-01-11,49,0.04,GPS
NARRA,PF6,2012-01-11,50,-0.07,GPS
NARRA,PF6,2012-01-11,51,-0.2,GPS
NARRA,PF6,2012-01-11,52,-0.35,GPS
NARRA,PF6,2012-01-11,53,-0.47,GPS
NARRA,PF6,2012-01-11,54,-0.59,GPS
NARRA,PF6,2012-01-11,55,-0.71,GPS
NARRA,PF4,2012-01-11,0,9.3,DUNEFILL
NARRA,PF4,2012-01-11,1,9.09,DUNEFILL
NARRA,PF4,2012-01-11,2,8.95,DUNEFILL
NARRA,PF4,2012-01-11,3,8.79,DUNEFILL
NARRA,PF4,2012-01-11,4,8.65,DUNEFILL
NARRA,PF4,2012-01-11,5,8.63,DUNEFILL
NARRA,PF4,2012-01-11,6,8.49,DUNEFILL
NARRA,PF4,2012-01-11,7,8.32,DUNEFILL
NARRA,PF4,2012-01-11,8,8.16,DUNEFILL
NARRA,PF4,2012-01-11,9,8.01,DUNEFILL
NARRA,PF4,2012-01-11,10,7.87,DUNEFILL
NARRA,PF4,2012-01-11,11,7.64,DUNEFILL
NARRA,PF4,2012-01-11,12,7.53,DUNEFILL
NARRA,PF4,2012-01-11,13,7.33,DUNEFILL
NARRA,PF4,2012-01-11,14,7.12,DUNEFILL
NARRA,PF4,2012-01-11,15,6.96,DUNEFILL
NARRA,PF4,2012-01-11,16,6.72,DUNEFILL
NARRA,PF4,2012-01-11,17,6.56,DUNEFILL
NARRA,PF4,2012-01-11,18,6.47,DUNEFILL
NARRA,PF4,2012-01-11,19,6.21,DUNEFILL
NARRA,PF4,2012-01-11,20,5.96,DUNEFILL
NARRA,PF4,2012-01-11,21,5.85,DUNEFILL
NARRA,PF4,2012-01-11,22,4.94,DUNEFILL
NARRA,PF4,2012-01-11,23,4.39,GPS
NARRA,PF4,2012-01-11,24,3.83,GPS
NARRA,PF4,2012-01-11,25,3.57,GPS
NARRA,PF4,2012-01-11,26,3.45,GPS
NARRA,PF4,2012-01-11,27,3.26,GPS
NARRA,PF4,2012-01-11,28,3.16,GPS
NARRA,PF4,2012-01-11,29,3.07,GPS
NARRA,PF4,2012-01-11,30,3.02,GPS
NARRA,PF4,2012-01-11,31,2.96,GPS
NARRA,PF4,2012-01-11,32,2.89,GPS
NARRA,PF4,2012-01-11,33,2.86,GPS
NARRA,PF4,2012-01-11,34,2.85,GPS
NARRA,PF4,2012-01-11,35,2.8,GPS
NARRA,PF4,2012-01-11,36,2.79,GPS
NARRA,PF4,2012-01-11,37,2.78,GPS
NARRA,PF4,2012-01-11,38,2.78,GPS
NARRA,PF4,2012-01-11,39,2.79,GPS
NARRA,PF4,2012-01-11,40,2.83,GPS
NARRA,PF4,2012-01-11,41,2.86,GPS
NARRA,PF4,2012-01-11,42,2.89,GPS
NARRA,PF4,2012-01-11,43,2.9,GPS
NARRA,PF4,2012-01-11,44,2.89,GPS
NARRA,PF4,2012-01-11,45,2.92,GPS
NARRA,PF4,2012-01-11,46,2.96,GPS
NARRA,PF4,2012-01-11,47,2.98,GPS
NARRA,PF4,2012-01-11,48,2.97,GPS
NARRA,PF4,2012-01-11,49,2.97,GPS
NARRA,PF4,2012-01-11,50,2.97,GPS
NARRA,PF4,2012-01-11,51,2.95,GPS
NARRA,PF4,2012-01-11,52,2.9,GPS
NARRA,PF4,2012-01-11,53,2.82,GPS
NARRA,PF4,2012-01-11,54,2.73,GPS
NARRA,PF4,2012-01-11,55,2.58,GPS
NARRA,PF4,2012-01-11,56,2.43,GPS
NARRA,PF4,2012-01-11,57,2.25,GPS
NARRA,PF4,2012-01-11,58,2.12,GPS
NARRA,PF4,2012-01-11,59,2.11,GPS
NARRA,PF4,2012-01-11,60,2.11,GPS
NARRA,PF4,2012-01-11,61,2.1,GPS
NARRA,PF4,2012-01-11,62,2.12,GPS
NARRA,PF4,2012-01-11,63,2.13,GPS
NARRA,PF4,2012-01-11,64,2.13,GPS
NARRA,PF4,2012-01-11,65,2.08,GPS
NARRA,PF4,2012-01-11,66,1.91,GPS
NARRA,PF4,2012-01-11,67,1.76,GPS
NARRA,PF4,2012-01-11,68,1.61,GPS
NARRA,PF4,2012-01-11,69,1.45,GPS
NARRA,PF4,2012-01-11,70,1.3,GPS
NARRA,PF4,2012-01-11,71,1.15,GPS
NARRA,PF4,2012-01-11,72,1,GPS
NARRA,PF4,2012-01-11,73,0.87,GPS
NARRA,PF4,2012-01-11,74,0.74,GPS
NARRA,PF4,2012-01-11,75,0.62,GPS
NARRA,PF4,2012-01-11,76,0.49,GPS
NARRA,PF4,2012-01-11,77,0.35,GPS
NARRA,PF4,2012-01-11,78,0.19,GPS
NARRA,PF4,2012-01-11,79,0.08,GPS
NARRA,PF4,2012-01-11,80,-0.03,GPS
NARRA,PF4,2012-01-11,81,-0.15,GPS
NARRA,PF4,2012-01-11,82,-0.29,GPS
NARRA,PF4,2012-01-11,83,-0.46,GPS
NARRA,PF4,2012-01-11,84,-0.48,GPS
NARRA,PF4,2012-01-11,85,-0.47,GPS
NARRA,PF4,2012-01-11,86,-0.47,GPS
NARRA,PF4,2012-01-11,87,-0.49,GPS
NARRA,PF4,2012-01-11,88,-0.48,GPS
NARRA,PF4,2012-01-11,89,-0.48,GPS
NARRA,PF4,2012-01-11,90,-0.49,GPS
NARRA,PF4,2012-01-11,91,-0.49,GPS
NARRA,PF4,2012-01-11,92,-0.49,GPS
NARRA,PF4,2012-01-11,93,-0.5,GPS
NARRA,PF4,2012-01-11,94,-0.51,GPS
NARRA,PF4,2012-01-11,95,-0.53,GPS
NARRA,PF4,2012-01-11,96,-0.54,GPS
NARRA,PF4,2012-01-11,97,-0.62,GPS
NARRA,PF4,2012-02-08,0,9.3,DUNEFILL
NARRA,PF4,2012-02-08,1,9.09,DUNEFILL
NARRA,PF4,2012-02-08,2,8.95,DUNEFILL
NARRA,PF4,2012-02-08,3,8.79,DUNEFILL
NARRA,PF4,2012-02-08,4,8.65,DUNEFILL
NARRA,PF4,2012-02-08,5,8.63,DUNEFILL
NARRA,PF4,2012-02-08,6,8.49,DUNEFILL
NARRA,PF4,2012-02-08,7,8.32,DUNEFILL
NARRA,PF4,2012-02-08,8,8.16,DUNEFILL
NARRA,PF4,2012-02-08,9,8.01,DUNEFILL
NARRA,PF4,2012-02-08,10,7.87,DUNEFILL
NARRA,PF4,2012-02-08,11,7.64,DUNEFILL
NARRA,PF4,2012-02-08,12,7.53,DUNEFILL
NARRA,PF4,2012-02-08,13,7.33,DUNEFILL
NARRA,PF4,2012-02-08,14,7.12,DUNEFILL
NARRA,PF4,2012-02-08,15,6.96,DUNEFILL
NARRA,PF4,2012-02-08,16,6.72,DUNEFILL
NARRA,PF4,2012-02-08,17,6.56,DUNEFILL
NARRA,PF4,2012-02-08,18,6.47,DUNEFILL
NARRA,PF4,2012-02-08,19,6.21,DUNEFILL
NARRA,PF4,2012-02-08,20,5.96,DUNEFILL
NARRA,PF4,2012-02-08,21,5.85,DUNEFILL
NARRA,PF4,2012-02-08,22,4.94,DUNEFILL
NARRA,PF4,2012-02-08,23,4.5,GPS
NARRA,PF4,2012-02-08,24,3.83,GPS
NARRA,PF4,2012-02-08,25,3.61,GPS
NARRA,PF4,2012-02-08,26,3.46,GPS
NARRA,PF4,2012-02-08,27,3.35,GPS
NARRA,PF4,2012-02-08,28,3.25,GPS
NARRA,PF4,2012-02-08,29,3.14,GPS
NARRA,PF4,2012-02-08,30,3.08,GPS
NARRA,PF4,2012-02-08,31,3.02,GPS
NARRA,PF4,2012-02-08,32,2.98,GPS
NARRA,PF4,2012-02-08,33,2.94,GPS
NARRA,PF4,2012-02-08,34,2.92,GPS
NARRA,PF4,2012-02-08,35,2.88,GPS
NARRA,PF4,2012-02-08,36,2.84,GPS
NARRA,PF4,2012-02-08,37,2.85,GPS
NARRA,PF4,2012-02-08,38,2.88,GPS
NARRA,PF4,2012-02-08,39,2.89,GPS
NARRA,PF4,2012-02-08,40,2.9,GPS
NARRA,PF4,2012-02-08,41,2.93,GPS
NARRA,PF4,2012-02-08,42,2.96,GPS
NARRA,PF4,2012-02-08,43,2.93,GPS
NARRA,PF4,2012-02-08,44,2.96,GPS
NARRA,PF4,2012-02-08,45,3.01,GPS
NARRA,PF4,2012-02-08,46,3.04,GPS
NARRA,PF4,2012-02-08,47,3.06,GPS
NARRA,PF4,2012-02-08,48,3.11,GPS
NARRA,PF4,2012-02-08,49,3.08,GPS
NARRA,PF4,2012-02-08,50,3.07,GPS
NARRA,PF4,2012-02-08,51,3.04,GPS
NARRA,PF4,2012-02-08,52,2.82,GPS
NARRA,PF4,2012-02-08,53,2.55,GPS
NARRA,PF4,2012-02-08,54,2.31,GPS
NARRA,PF4,2012-02-08,55,2.09,GPS
NARRA,PF4,2012-02-08,56,1.89,GPS
NARRA,PF4,2012-02-08,57,1.71,GPS
NARRA,PF4,2012-02-08,58,1.53,GPS
NARRA,PF4,2012-02-08,59,1.38,GPS
NARRA,PF4,2012-02-08,60,1.24,GPS
NARRA,PF4,2012-02-08,61,1.1,GPS
NARRA,PF4,2012-02-08,62,0.96,GPS
NARRA,PF4,2012-02-08,63,0.85,GPS
NARRA,PF4,2012-02-08,64,0.74,GPS
NARRA,PF4,2012-02-08,65,0.64,GPS
NARRA,PF4,2012-02-08,66,0.56,GPS
NARRA,PF4,2012-02-08,67,0.48,GPS
NARRA,PF4,2012-02-08,68,0.38,GPS
NARRA,PF4,2012-02-08,69,0.29,GPS
NARRA,PF4,2012-02-08,70,0.17,GPS
NARRA,PF4,2012-02-08,71,0.06,GPS
NARRA,PF4,2012-02-08,72,0.04,GPS
NARRA,PF4,2012-02-08,73,-0.02,GPS
NARRA,PF4,2012-02-08,74,-0.08,GPS
NARRA,PF4,2012-02-08,75,-0.15,GPS
NARRA,PF4,2012-02-08,76,-0.24,GPS
NARRA,PF4,2012-02-08,77,-0.31,GPS
NARRA,PF4,2012-02-08,78,-0.37,GPS
NARRA,PF2,2012-02-08,0,9.4,DUNEFILL
NARRA,PF2,2012-02-08,1,9.36,DUNEFILL
NARRA,PF2,2012-02-08,2,9.33,DUNEFILL
NARRA,PF2,2012-02-08,3,9.29,DUNEFILL
NARRA,PF2,2012-02-08,4,9.26,DUNEFILL
NARRA,PF2,2012-02-08,5,9.3,DUNEFILL
NARRA,PF2,2012-02-08,6,9.23,DUNEFILL
NARRA,PF2,2012-02-08,7,8.98,DUNEFILL
NARRA,PF2,2012-02-08,8,8.77,DUNEFILL
NARRA,PF2,2012-02-08,9,8.5,DUNEFILL
NARRA,PF2,2012-02-08,10,8.15,DUNEFILL
NARRA,PF2,2012-02-08,11,7.85,DUNEFILL
NARRA,PF2,2012-02-08,12,7.52,DUNEFILL
NARRA,PF2,2012-02-08,13,7.14,DUNEFILL
NARRA,PF2,2012-02-08,14,6.8,DUNEFILL
NARRA,PF2,2012-02-08,15,6.43,DUNEFILL
NARRA,PF2,2012-02-08,16,6.25,DUNEFILL
NARRA,PF2,2012-02-08,17,6.24,DUNEFILL
NARRA,PF2,2012-02-08,18,6.28,DUNEFILL
NARRA,PF2,2012-02-08,19,6.38,DUNEFILL
NARRA,PF2,2012-02-08,20,6.39,DUNEFILL
NARRA,PF2,2012-02-08,21,6.33,DUNEFILL
NARRA,PF2,2012-02-08,22,6.25,DUNEFILL
NARRA,PF2,2012-02-08,23,5.81,DUNEFILL
NARRA,PF2,2012-02-08,24,5.63,GPS
NARRA,PF2,2012-02-08,25,5.52,GPS
NARRA,PF2,2012-02-08,26,5.45,GPS
NARRA,PF2,2012-02-08,27,5.24,GPS
NARRA,PF2,2012-02-08,28,5.14,GPS
NARRA,PF2,2012-02-08,29,4.7,GPS
NARRA,PF2,2012-02-08,30,4.52,GPS
NARRA,PF2,2012-02-08,31,4.21,GPS
NARRA,PF2,2012-02-08,32,3.87,GPS
NARRA,PF2,2012-02-08,33,3.63,GPS
NARRA,PF2,2012-02-08,34,3.39,GPS
NARRA,PF2,2012-02-08,35,3.18,GPS
NARRA,PF2,2012-02-08,36,3.04,GPS
NARRA,PF2,2012-02-08,37,2.93,GPS
NARRA,PF2,2012-02-08,38,2.88,GPS
NARRA,PF2,2012-02-08,39,2.83,GPS
NARRA,PF2,2012-02-08,40,2.79,GPS
NARRA,PF2,2012-02-08,41,2.74,GPS
NARRA,PF2,2012-02-08,42,2.71,GPS
NARRA,PF2,2012-02-08,43,2.64,GPS
NARRA,PF2,2012-02-08,44,2.51,GPS
NARRA,PF2,2012-02-08,45,2.36,GPS
NARRA,PF2,2012-02-08,46,2.15,GPS
NARRA,PF2,2012-02-08,47,2.01,GPS
NARRA,PF2,2012-02-08,48,1.89,GPS
NARRA,PF2,2012-02-08,49,1.76,GPS
NARRA,PF2,2012-02-08,50,1.61,GPS
NARRA,PF2,2012-02-08,51,1.48,GPS
NARRA,PF2,2012-02-08,52,1.35,GPS
NARRA,PF2,2012-02-08,53,1.23,GPS
NARRA,PF2,2012-02-08,54,1.12,GPS
NARRA,PF2,2012-02-08,55,1.02,GPS
NARRA,PF2,2012-02-08,56,0.91,GPS
NARRA,PF2,2012-02-08,57,0.83,GPS
NARRA,PF2,2012-02-08,58,0.72,GPS
NARRA,PF2,2012-02-08,59,0.64,GPS
NARRA,PF2,2012-02-08,60,0.58,GPS
NARRA,PF2,2012-02-08,61,0.53,GPS
NARRA,PF2,2012-02-08,62,0.44,GPS
NARRA,PF2,2012-02-08,63,0.36,GPS
NARRA,PF2,2012-02-08,64,0.28,GPS
NARRA,PF2,2012-02-08,65,0.21,GPS
NARRA,PF2,2012-02-08,66,0.13,GPS
NARRA,PF2,2012-02-08,67,0.04,GPS
NARRA,PF2,2012-02-08,68,-0.03,GPS
NARRA,PF2,2012-02-08,69,-0.11,GPS
NARRA,PF2,2012-02-08,70,-0.22,GPS
NARRA,PF2,2012-02-08,71,-0.35,GPS
NARRA,PF8,2012-02-08,0,3.39,DUNEFILL
NARRA,PF8,2012-02-08,1,3.17,GPS
NARRA,PF8,2012-02-08,2,3.18,GPS
NARRA,PF8,2012-02-08,3,3.18,GPS
NARRA,PF8,2012-02-08,4,3.17,GPS
NARRA,PF8,2012-02-08,5,3.14,GPS
NARRA,PF8,2012-02-08,6,3.11,GPS
NARRA,PF8,2012-02-08,7,3.1,GPS
NARRA,PF8,2012-02-08,8,3.12,GPS
NARRA,PF8,2012-02-08,9,3.12,GPS
NARRA,PF8,2012-02-08,10,3.12,GPS
NARRA,PF8,2012-02-08,11,3.12,GPS
NARRA,PF8,2012-02-08,12,3.14,GPS
NARRA,PF8,2012-02-08,13,3.16,GPS
NARRA,PF8,2012-02-08,14,3.14,GPS
NARRA,PF8,2012-02-08,15,3.13,GPS
NARRA,PF8,2012-02-08,16,3.1,GPS
NARRA,PF8,2012-02-08,17,3.11,GPS
NARRA,PF8,2012-02-08,18,3.1,GPS
NARRA,PF8,2012-02-08,19,3.08,GPS
NARRA,PF8,2012-02-08,20,3.07,GPS
NARRA,PF8,2012-02-08,21,3.02,GPS
NARRA,PF8,2012-02-08,22,2.99,GPS
NARRA,PF8,2012-02-08,23,2.97,GPS
NARRA,PF8,2012-02-08,24,2.95,GPS
NARRA,PF8,2012-02-08,25,2.94,GPS
NARRA,PF8,2012-02-08,26,2.92,GPS
NARRA,PF8,2012-02-08,27,2.89,GPS
NARRA,PF8,2012-02-08,28,2.88,GPS
NARRA,PF8,2012-02-08,29,2.84,GPS
NARRA,PF8,2012-02-08,30,2.8,GPS
NARRA,PF8,2012-02-08,31,2.79,GPS
NARRA,PF8,2012-02-08,32,2.78,GPS
NARRA,PF8,2012-02-08,33,2.7,GPS
NARRA,PF8,2012-02-08,34,2.73,GPS
NARRA,PF8,2012-02-08,35,2.72,GPS
NARRA,PF8,2012-02-08,36,2.74,GPS
NARRA,PF8,2012-02-08,37,2.74,GPS
NARRA,PF8,2012-02-08,38,2.72,GPS
NARRA,PF8,2012-02-08,39,2.69,GPS
NARRA,PF8,2012-02-08,40,2.69,GPS
